loan_id, customer_id, disbursed_date, purpose         , amount_pkr, term_months, interest_rate_pct, inflow_to_loan_ratio, defaulted
L500272, C113504    , 2025-05-10    , emergency       , 49520.0   ,           1, 23.5%            ,                 0.94, False
L500273, C110796    , 2024-09-28    , nano_loan       , 5043.0    ,           6, 24.8             ,                 0.27, False
L500274, C110437    , 2024-11-07    , nano_loan       , 6121.0    ,           1, 29.6             ,                 0.49, False
L500275, C110000    , 2025-01-13    , merchant_advance, 341199.0  ,           3, 20.7             ,                11.37, False
L500276, C109124    , 2025-01-27    , merchant_advance, 149938.0  ,           6, 24.5             ,                 3.63, False
L500277, C108739    , 2025-03-10    , nano_loan       , 13582.0   ,           3, 27.7             ,                 0.46, False
L500278, C102834    , 2025-01-08    , merchant_advance, 224037.0  ,           6, 35.7             ,                 4.98, True
L500279, C105897    , 2024-10-23    , emergency       , 13611.0   ,           1, 33.4             ,                 0.71, False
L500280, C112824    , 2024-10-05    , nano_loan       , 21216.0   ,           1, 28.5             ,                 1.07, False
L500281, C111957    , 2025-02-15    , nano_loan       , 9946.0    ,           3, 27.5             ,                 0.23, False
L500282, C112975    , 2025-03-03    , emergency       , 24089.0   ,           3, 20.3             ,                 0.97, False
L500283, C114419    , 25/05/2025    , nano_loan       , 21017.0   ,           3, 28.6             ,                 2.34, False
L500284, C114957    , 2025-02-22    , nano_loan       , 16757.0   ,           6, 21.3             ,                 0.64, False
L500285, C106962    , 2024-12-09    , nano_loan       , 16182.0   ,           1, 24.0             ,                 1.16, False
L500286, C113944    , 2024-12-13    , device_finance  , 31290.0   ,           1, 33.3             ,                 0.42, False
L500287, C110553    , 2025-01-27    , nano_loan       , 13745.0   ,           3, 33.1             ,                 0.67, False
L500288, C107968    , 2024-08-23    , device_finance  , 40920.0   ,           1, 22.9             ,                 1.41, False
L500289, C108470    , 2024-07-15    , emergency       , 45090.0   ,          12, 32.7             ,                 1.37, False
L500290, C114707    , 2024-11-19    , nano_loan       , 17940.0   ,           3, 30.7%            ,                 0.71, False
L500291, C105751    , 2025-04-01    , merchant_advance, 309841.0  ,           1, 24.4             ,                 6.36, True
L500292, C112346    , 2024-07-02    , merchant_advance, 194153.0  ,          12, 20.2             ,                21.81, True
L500293, C100738    , 2024-12-22    , emergency       , 6033.0    ,           3, 21.3%            ,                 0.29, False
L500294, C111445    , 2025-03-11    , nano_loan       , 13141.0   ,           1, 24.6%            ,                 0.36, False
L500295, C103271    , 2025-03-02    , device_finance  , 16778.0   ,           1, 27.5%            ,                 0.52, False
L500296, C107164    , 2024-12-05    , nano_loan       , 12232.0   ,           1, 35.0             ,                 0.28, False
L500297, C112271    , 2024-09-18    , nano_loan       , 24387.0   ,          12, 23.0             ,                 0.63, False
L500298, C114981    , 2024-12-28    , nano_loan       , 12198.0   ,           1, 31.6             ,                 0.14, False
L500299, C101491    , 2024-08-31    , nano_loan       , 12621.0   ,           1, 25.9             ,                 0.12, False
L500300, C111143    , 2025-03-17    , nano_loan       , 2140.0    ,           1, 20.3             ,                 0.04, False
L500301, C105055    , 2024-12-17    , nano_loan       , 4371.0    ,           3, 19.6             ,                 0.17, False
L500302, C101511    , 2025-01-30    , emergency       , 6050.0    ,           6, 20.6%            ,                 0.11, False
L500303, C107055    , 2025-03-11    , nano_loan       , 19686.0   ,           6, 25.9             ,                 2.09, False
L500304, C112075    , 2025-03-31    , nano_loan       , 14145.0   ,           6, 34.5             ,                 0.48, False
L500305, C107506    , 2025-01-25    , nano_loan       , 15361.0   ,           3, 35.5%            ,                 0.88, False
L500306, C114448    , 2024-09-20    , nano_loan       , 11303.0   ,           1, 24.9             ,                 0.31, False
L500307, C100771    , 2024-12-19    , nano_loan       , 15715.0   ,           3, 26.5%            ,                 0.11, False
L500308, C105399    , 2025-02-10    , nano_loan       , 3467.0    ,           1, 20.7             ,                 0.19, False
L500309, C100789    , 2024-10-17    , nano_loan       , 14184.0   ,           1, 35.6             ,                 0.29, False
L500310, C113153    , 2025-04-20    , nano_loan       , 8827.0    ,           1, 24.8             ,                 0.24, False
L500311, C110040    , 23/05/2025    , nano_loan       , 20894.0   ,           3, 25.3             ,                 0.78, False
L500312, C103081    , 2024-08-10    , nano_loan       , 8592.0    ,           3, 19.2%            ,                 0.43, False
L500313, C105725    , 2024-09-19    , merchant_advance, 224250.0  ,           3, 21.5             ,                 6.43, False
L500314, C110665    , 2025-01-30    , merchant_advance, 255734.0  ,           1, 19.2             ,                13.25, False
L500315, C102222    , 2024-12-04    , nano_loan       , 18562.0   ,           3, 21.4             ,                 0.94, False
L500316, C114993    , 2025-05-15    , nano_loan       , 12009.0   ,          12, 31.9             ,                 0.62, False
L500317, C106200    , 2025-04-26    , nano_loan       , 6718.0    ,           1, 19.1             ,                 0.09, False
L500318, C107072    , 09/08/2024    , merchant_advance, 101519.0  ,           1, 21.6             ,                 2.72, False
L500319, C105573    , 2025-03-06    , nano_loan       , 4980.0    ,           6, 19.9%            ,                 0.15, False
L500320, C109058    , 2025-03-21    , nano_loan       , 17890.0   ,           1, 32.9%            ,                 0.49, False
L500321, C101713    , 2024-11-21    , nano_loan       , 23043.0   ,           6, 23.5             ,                 0.9 , False
L500322, C114861    , 2024-08-11    , nano_loan       , 16207.0   ,           3, 18.8%            ,                 0.99, False
L500323, C106441    , 2025-04-01    , nano_loan       , 10666.0   ,           1, 35.6             ,                 0.32, False
L500324, C105454    , 22/05/2025    , nano_loan       , 4950.0    ,           3, 32.4             ,                 0.06, False
L500325, C104754    , 2025-05-11    , nano_loan       , 4785.0    ,           3, 33.9             ,                 0.13, False
L500326, C107827    , 2025-04-15    , emergency       , 42229.0   ,           6, 24.4             ,                 2.22, False
L500327, C109806    , 2025-04-25    , nano_loan       , 8860.0    ,          12, 28.7             ,                 0.48, False
L500328, C106233    , 07/07/2024    , nano_loan       , 16106.0   ,           1, 19.3             ,                 2.01, False
L500329, C112770    , 2024-10-18    , merchant_advance, 71308.0   ,           6, 18.1             ,                 1.98, False
L500330, C114872    , 2024-07-11    , device_finance  , 107648.0  ,           3, 22.4             ,                 1.52, False
L500331, C103703    , 2025-03-06    , merchant_advance, 323747.0  ,           6, 28.4             ,                24.9 , True
L500332, C113854    , 2025-02-16    , merchant_advance, 206203.0  ,          12, 32.3             ,                 7.99, False
L500333, C110205    , 2024-10-26    , nano_loan       , 18533.0   ,           1, 27.1             ,                 0.39, False
L500334, C101778    , 2024-09-15    , nano_loan       , 4467.0    ,           1, 27.3             ,                 0.17, False
L500335, C101772    , 2024-10-26    , nano_loan       , 13857.0   ,           3, 19.5             ,                 0.17, False
L500336, C101770    , 2024-11-03    , nano_loan       , 11474.0   ,           6, 21.9             ,                 0.55, False
L500337, C114201    , 2025-02-25    , nano_loan       , 3606.0    ,           3, 32.8%            ,                 0.1 , False
L500338, C100072    , 2024-09-01    , emergency       , 8352.0    ,           3, 30.0             ,                 0.35, False
L500339, C101299    , 2024-09-06    , merchant_advance, 168975.0  ,           1, 24.9             ,                 4.26, True
L500340, C114804    , 2024-08-22    , merchant_advance, 390240.0  ,           6, 31.5             ,                 7.39, True
L500341, C114541    , 2024-08-30    , merchant_advance, 385110.0  ,           6, 31.8             ,                23.48, False
L500342, C100369    , 2024-12-25    , nano_loan       , 24472.0   ,           3, 20.3             ,                 1.49, False
L500343, C101632    , 2024-09-08    , nano_loan       , 12382.0   ,          12, 29.7             ,                 0.42, False
L500344, C107503    , 2024-09-13    , device_finance  , 108461.0  ,           1, 25.6             ,                 3.96, True
L500345, C111101    , 2025-02-04    , device_finance  , 78739.0   ,           1, 27.7%            ,                 6.56, True
L500346, C108749    , 2024-07-03    , merchant_advance, 336561.0  ,           3, 28.4             ,                 7.41, True
L500347, C110295    , 2024-07-14    , emergency       , 8366.0    ,           3, 30.5             ,                 0.2 , False
L500348, C100639    , 2024-12-11    , device_finance  , 100065.0  ,           1, 24.9             ,                 3.61, True
L500349, C110830    , 2025-03-06    , merchant_advance, 53974.0   ,           1, 33.1             ,                 2.28, False
L500350, C108651    , 2024-10-09    , device_finance  , 110517.0  ,           1, 33.5%            ,                 6.99, True
