customer_id, month   , txn_count, txn_value_pkr
C100613    , 2024-07 , 11       ,       56730.0
C100614    , 2024-07 , 8        ,       24910.0
C100615    , 2024-07 , 0        ,           0.0
C100616    , 2024-07 , 3        ,       10620.0
C100617    , 2024-07 , 2        ,        2570.0
C100618    , 2024-07 , 10       ,        7090.0
C100619    , 2024-07 , 19       ,       48290.0
C100620    , 2024-07 , 4        ,       10810.0
C100621    , 2024-07 , 1        ,        1510.0
C100622    , 2024-07 , 9        ,       10490.0
C100623    , 2024-07 , 2        ,        4290.0
C100624    , 2024-07 , 8        ,        8740.0
C100625    , 2024-07 , 3        ,       10450.0
C100626    , 2024-07 , 4        ,        4930.0
C100627    , 2024-07 , 22       ,       44360.0
C100628    , 2024-07 , 3        ,        3340.0
C100629    , 2024-07 , 3        ,        2910.0
C100630    , 2024-07 , 6        ,       13010.0
C100631    , 2024-07 , 10       ,       17400.0
C100632    , 2024-07 , 2        ,        3570.0
C100633    , 2024-07 , 4        ,       16300.0
C100634    , 2024-07 , 5        ,        8580.0
C100635    , 2024-07 , 3        ,        4910.0
C100636    , 2024-07 , 5        ,        5910.0
C100637    , 2024-07 , 5        ,        6700.0
C100638    , 2024-07 , 3        ,        7760.0
C100639    , 2024-07 , 4        ,        4050.0
C100640    , 2024-07 , 2        ,        5340.0
C100641    , 2024-07 , 6        ,       18030.0
C100642    , 2024-07 , 7        ,       29020.0
C100643    , 2024-07 , 0        ,           0.0
C100644    , 2024-07 , 7        ,       14110.0
C100645    , 2024-07 , 6        ,       37950.0
C100646    , 2024-07 , 3        ,        5260.0
C100647    , 2024-07 , 15       ,       22700.0
C100648    , 2024-07 , 11       ,       45660.0
C100649    , 2024-07 , 10       ,       17260.0
C100650    , 2024-07 , 4        ,       15550.0
C100651    , 2024-07 , 5        ,        7460.0
C100652    , 2024-07 , 3        ,        3960.0
C100653    , 2024-07 , 3        ,        2460.0
C100654    , 2024-07 , 8        ,       13820.0
C100655    , 2024-07 , 2        ,        2320.0
C100656    , 2024-07 , 3        ,       11670.0
C100657    , 2024-07 , 18       ,       56010.0
C100658    , 2024-07 , 3        ,        4880.0
C100659    , 2024-07 , 6        ,        9240.0
C100660    , 2024-07 , 7        ,        7870.0
C100661    , 2024-07 , 2        ,        7010.0
C100662    , 2024-07 , 1        ,        2410.0
C100663    , 2024-07 , 8        ,       24590.0
C100664    , 2024-07 , 4        ,        6530.0
C100665    , 2024-07 , 3        ,        5920.0
C100666    , 2024-07 , 5        ,       19300.0
C100667    , 2024-07 , 24       ,       24820.0
C100668    , 2024-07 , 4        ,        9280.0
C100669    , 2024-07 , 20       ,       55880.0
C100670    , 2024-07 , 1        ,        2950.0
C100671    , 2024-07 , 4        ,        4590.0
C100672    , 2024-07 , 1        ,         830.0
C100673    , 2024-07 , 41       ,       49150.0
C100674    , 2024-07 , 1        ,         720.0
C100675    , 2024-07 , 3        ,       10520.0
C100676    , 2024-07 , 2        ,        1760.0
C100677    , 2024-07 , 6        ,       13240.0
C100678    , 2024-07 , 5        ,       17880.0
C100679    , 2024-07 , 2        ,        2530.0
C100680    , 2024-07 , 4        ,        9600.0
C100681    , 2024-07 , 1        ,         880.0
C100682    , 2024-07 , 5        ,        9950.0
C100683    , 2024-07 , 19       ,       54290.0
C100684    , 2024-07 , 5        ,        6850.0
C100685    , 2024-07 , 17       ,       19220.0
C100686    , 2024-07 , 7        ,       14240.0
C100687    , 2024-07 , 3        ,        3180.0
C100688    , 2024-07 , 0        ,           0.0
C100689    , 2024-07 , 13       ,       27870.0
C100690    , 2024-07 , 14       ,       57970.0
C100691    , 2024-07 , 3        ,        2150.0
C100692    , 2024-07 , 4        ,        3730.0
C100693    , 2024-07 , 3        ,       11850.0
C100694    , 2024-07 , 2        ,        4940.0
C100695    , 2024-07 , 20       ,       23540.0
C100696    , 2024-07 , 12       ,       13680.0
C100697    , 2024-07 , 2        ,        4660.0
C100698    , 2024-07 , 3        ,        6850.0
C100699    , 2024-07 , 5        ,        5280.0
C100700    , 2024-07 , 6        ,        4590.0
C100701    , 2024-07 , 20       ,       79080.0
C100702    , 2024-07 , 7        ,       32080.0
C100703    , 2024-07 , 6        ,       22790.0
C100704    , 2024-07 , 5        ,       48700.0
C100705    , 2024-07 , 4        ,       14270.0
C100706    , 2024-07 , 0        ,           0.0
C100707    , 2024-07 , 3        ,        5040.0
C100708    , 2024-07 , 2        ,        2270.0
C100709    , 2024-07 , 7        ,       11310.0
C100710    , 2024-07 , 2        ,        1390.0
C100711    , 2024-07 , 17       ,       72280.0
C100712    , 2024-07 , 1        ,        1990.0
C100713    , 2024-07 , 3        ,        4830.0
C100714    , 2024-07 , 5        ,       10350.0
C100715    , 2024-07 , 4        ,       13790.0
C100716    , 2024-07 , 5        ,       19380.0
C100717    , 2024-07 , 6        ,       11440.0
C100718    , 2024-07 , 0        ,           0.0
C100719    , 2024-07 , 2        ,        7640.0
C100720    , 2024-07 , 3        ,        3850.0
C100721    , 2024-07 , 4        ,        5350.0
C100722    , 2024-07 , 3        ,        8610.0
C100723    , 2024-07 , 8        ,       14260.0
C100724    , 2024-07 , 6        ,       12230.0
C100725    , 2024-07 , 5        ,        8870.0
C100726    , 2024-07 , 2        ,        2230.0
C100727    , 2024-07 , 2        ,        3960.0
C100728    , 2024-07 , 4        ,       13450.0
C100729    , 2024-07 , 4        ,        7680.0
C100730    , 2024-07 , 5        ,        7170.0
C100731    , 2024-07 , 3        ,        5100.0
C100732    , 2024-07 , 0        ,           0.0
C100733    , 2024-07 , 4        ,       11330.0
C100734    , 2024-07 , 3        ,        4260.0
C100735    , 2024-07 , 3        ,        8050.0
C100736    , 2024-07 , 4        ,       11880.0
C100737    , 2024-07 , 1        ,        1930.0
C100738    , 2024-07 , 8        ,       17590.0
C100739    , 2024-07 , 2        ,        1720.0
C100740    , 2024-07 , 2        ,        5850.0
C100741    , 2024-07 , 9        ,       11770.0
C100742    , 2024-07 , 1        ,        1870.0
C100743    , 2024-07 , 10       ,       14240.0
C100744    , 2024-07 , 23       ,       63640.0
C100745    , 2024-07 , 2        ,        4070.0
C100746    , 2024-07 , 6        ,       11450.0
C100747    , 2024-07 , 2        ,        2000.0
C100748    , 2024-07 , 18       ,       63020.0
C100749    , 2024-07 , 1        ,         980.0
C100750    , 2024-07 , 11       ,       24270.0
C100751    , 2024-07 , 2        ,        4210.0
C100752    , 2024-07 , 16       ,       40240.0
C100753    , 2024-07 , 0        ,           0.0
C100754    , 2024-07 , 8        ,        8420.0
C100755    , 2024-07 , 4        ,        7810.0
C100756    , 2024-07 , 5        ,       23450.0
C100757    , 2024-07 , 6        ,        9060.0
C100759    , 2024-07 , 3        ,       22110.0
C100760    , 2024-07 , 5        ,       16690.0
C100761    , 2024-07 , 2        ,        2910.0
C100762    , 2024-07 , 5        ,        9980.0
C100763    , 2024-07 , 3        ,        7570.0
C100764    , 2024-07 , 6        ,       31070.0
C100765    , 2024-07 , 4        ,        3620.0
C100766    , 2024-07 , 2        ,        3900.0
C100767    , 2024-07 , 4        ,        5750.0
C100768    , 2024-07 , 3        ,        6250.0
C100769    , 2024-07 , 3        ,        8400.0
C100770    , 2024-07 , 4        ,        4680.0
C100771    , 2024-07 , 16       ,       56730.0
C100772    , 2024-07 , 9        ,        8330.0
C100773    , 2024-07 , 2        ,        6560.0
C100774    , 2024-07 , 35       ,       71670.0
C100775    , 2024-07 , 6        ,       21140.0
C100776    , 2024-07 , 8        ,       25300.0
C100777    , 2024-07 , 6        ,        7790.0
C100778    , 2024-07 , 13       ,       28260.0
C100779    , 2024-07 , 4        ,       13630.0
C100780    , 2024-07 , 1        ,        3700.0
C100781    , 2024-07 , 8        ,       21870.0
C100782    , 2024-07 , 3        ,        6060.0
C100783    , 2024-07 , 8        ,       15650.0
C100784    , 2024-07 , 8        ,       20820.0
C100785    , 2024-07 , 2        ,        5370.0
C100786    , 2024-07 , 6        ,       11190.0
C100787    , 2024-07 , 13       ,       25810.0
C100788    , 2024-07 , 1        ,        3400.0
C100789    , 2024-07 , 16       ,       23920.0
C100790    , 2024-07 , 17       ,       26860.0
C100791    , 2024-07 , 4        ,        7360.0
C100792    , 2024-07 , 8        ,       38880.0
C100793    , 2024-07 , 4        ,        4710.0
C100794    , 2024-07 , 4        ,        7440.0
C100795    , 2024-07 , 6        ,       21580.0
C100796    , 2024-07 , 3        ,        5900.0
C100797    , 2024-07 , 8        ,       22340.0
C100798    , 2024-07 , 14       ,       34220.0
C100799    , 2024-07 , 20       ,       22730.0
C100800    , 2024-07 , 3        ,       10280.0
C100801    , 2024-07 , 5        ,        6370.0
C100802    , 2024-07 , 0        ,           0.0
C100803    , 2024-07 , 5        ,       16210.0
C100804    , 2024-07 , 2        ,       17890.0
C100805    , 2024-07 , 2        ,        5490.0
C100806    , 2024-07 , 2        ,        5920.0
C100807    , 2024-07 , 5        ,        8110.0
C100808    , 2024-07 , 0        ,           0.0
C100809    , 2024-07 , 14       ,       45770.0
C100810    , 2024-07 , 2        ,        5210.0
C100811    , 2024-07 , 5        ,        6740.0
C100812    , 2024-07 , 17       ,       16760.0
C100813    , 2024-07 , 12       ,       13450.0
C100814    , 2024-07 , 4        ,        6330.0
C100815    , 2024-07 , 2        ,        6320.0
C100816    , 2024-07 , 10       ,       12030.0
C100817    , 2024-07 , 5        ,        8270.0
C100818    , 2024-07 , 5        ,        8940.0
C100819    , 2024-07 , 5        ,       21850.0
C100820    , 2024-07 , 12       ,       16930.0
C100821    , 2024-07 , 6        ,        5440.0
C100822    , 2024-07 , 8        ,       15130.0
C100823    , 2024-07 , 16       ,       32210.0
C100824    , 2024-07 , 3        ,        4650.0
C100825    , 2024-07 , 2        ,        9110.0
C100826    , 2024-07 , 18       ,       48100.0
C100827    , 2024-07 , 4        ,        7760.0
C100828    , 2024-07 , 1        ,        1950.0
C100829    , 2024-07 , 26       ,       53200.0
C100830    , 2024-07 , 2        ,        5450.0
C100831    , 2024-07 , 1        ,        1550.0
C100832    , 2024-07 , 4        ,        8490.0
C100833    , 2024-07 , 6        ,       26590.0
C100834    , 2024-07 , 7        ,        9620.0
C100835    , 2024-07 , 2        ,        2780.0
C100836    , 2024-07 , 1        ,        1510.0
C100837    , 2024-07 , 8        ,       26840.0
C100838    , 2024-07 , 24       ,       58120.0
C100839    , 2024-07 , 6        ,        8940.0
C100840    , 2024-07 , 0        ,           0.0
C100841    , 2024-07 , 5        ,       12150.0
C100842    , 2024-07 , 10       ,       29280.0
C100843    , 2024-07 , 7        ,       10880.0
C100844    , 2024-07 , 6        ,        8840.0
C100845    , 2024-07 , 6        ,       23890.0
C100846    , 2024-07 , 8        ,       27760.0
C100847    , 2024-07 , 2        ,        1450.0
C100848    , 2024-07 , 18       ,       80110.0
C100849    , 2024-07 , 7        ,        9650.0
C100850    , 2024-07 , 2        ,        4680.0
C100851    , 2024-07 , 5        ,        4650.0
C100852    , 2024-07 , 2        ,        6220.0
C100853    , 2024-07 , 4        ,        9030.0
C100854    , 2024-07 , 5        ,       24390.0
C100855    , 2024-07 , 4        ,       10700.0
C100856    , 2024-07 , 6        ,       17870.0
C100857    , 2024-07 , 11       ,       10000.0
C100858    , 2024-07 , 3        ,        4440.0
C100859    , 2024-07 , 5        ,       18120.0
C100861    , 2024-07 , 3        ,        3410.0
C100862    , 2024-07 , 5        ,       14200.0
C100863    , 2024-07 , 2        ,        5270.0
C100864    , 2024-07 , 4        ,        5120.0
C100865    , 2024-07 , 17       ,       44200.0
C100866    , 2024-07 , 5        ,        7410.0
C100867    , 2024-07 , 1        ,        1690.0
C100868    , 2024-07 , 12       ,       48280.0
C100869    , 2024-07 , 1        ,        2330.0
C100870    , 2024-07 , 2        ,        6580.0
C100871    , 2024-07 , 4        ,        4860.0
C100872    , 2024-07 , 2        ,        3240.0
C100873    , 2024-07 , 6        ,        6510.0
C100874    , 2024-07 , 1        ,        3450.0
C100875    , 2024-07 , 10       ,       32520.0
C100876    , 2024-07 , 4        ,        4800.0
C100877    , 2024-07 , 8        ,       16260.0
C100879    , 2024-07 , 6        ,       13580.0
C100880    , 2024-07 , 11       ,       25290.0
C100881    , 2024-07 , 8        ,       16210.0
C100882    , 2024-07 , 3        ,        4840.0
C100883    , 2024-07 , 19       ,       84800.0
C100884    , 2024-07 , 5        ,        8170.0
C100885    , 2024-07 , 3        ,       11690.0
C100886    , 2024-07 , 2        ,        2060.0
C100887    , 2024-07 , 2        ,        4560.0
C100888    , 2024-07 , 8        ,       17270.0
C100889    , 2024-07 , 6        ,       16230.0
C100890    , 2024-07 , 5        ,       24670.0
C100891    , 2024-07 , 5        ,        7250.0
C100892    , 2024-07 , 10       ,       26230.0
C100893    , 2024-07 , 4        ,        6710.0
C100894    , 2024-07 , 6        ,        8060.0
C100895    , 2024-07 , 14       ,       33890.0
C100896    , 2024-07 , 4        ,       12560.0
C100897    , 2024-07 , 20       ,       17440.0
C100898    , 2024-07 , 5        ,        6020.0
C100899    , 2024-07 , 10       ,       17350.0
C100900    , 2024-07 , 3        ,        3100.0
C100901    , 2024-07 , 1        ,        1000.0
C100902    , 2024-07 , 10       ,       22140.0
C100903    , 2024-07 , 4        ,        9890.0
C100904    , 2024-07 , 1        ,         860.0
C100905    , 2024-07 , 4        ,        6250.0
C100906    , 2024-07 , 9        ,       10140.0
C100907    , 2024-07 , 16       ,       20930.0
C100908    , 2024-07 , 11       ,       34760.0
C100909    , 2024-07 , 2        ,        3930.0
C100910    , 2024-07 , 13       ,       27420.0
C100911    , 2024-07 , 5        ,        9660.0
C100912    , 2024-07 , 4        ,       18380.0
C100913    , 2024-07 , 0        ,           0.0
C100914    , 2024-07 , 3        ,        5790.0
C100915    , 2024-07 , 1        ,        2220.0
C100916    , 2024-07 , 5        ,        8980.0
C100917    , 2024-07 , 7        ,       28930.0
C100918    , 2024-07 , 3        ,        5170.0
C100919    , 2024-07 , 2        ,        2230.0
C100920    , 2024-07 , 4        ,        6340.0
C100921    , 2024-07 , 7        ,       13670.0
C100922    , 2024-07 , 3        ,       11610.0
C100923    , 2024-07 , 7        ,       14420.0
C100924    , 2024-07 , 3        ,        5600.0
C100925    , 2024-07 , 4        ,        9960.0
C100926    , 2024-07 , 3        ,        3790.0
C100927    , 2024-07 , 9        ,       12860.0
C100928    , 2024-07 , 2        ,        3410.0
C100929    , 2024-07 , 11       ,       29530.0
C100930    , 2024-07 , 1        ,        2970.0
C100931    , 2024-07 , 5        ,        9740.0
C100932    , 2024-07 , 3        ,        5230.0
C100933    , 2024-07 , 4        ,        6320.0
C100934    , 2024-07 , 7        ,       17910.0
C100935    , 2024-07 , 5        ,       19290.0
C100936    , 2024-07 , 2        ,        5480.0
C100937    , 2024-07 , 3        ,        4950.0
C100938    , 2024-07 , 3        ,        6900.0
C100939    , 2024-07 , 3        ,        5440.0
C100940    , 2024-07 , 4        ,        6540.0
C100941    , 2024-07 , 2        ,        2620.0
C100942    , 2024-07 , 0        ,           0.0
C100943    , 2024-07 , 4        ,        5210.0
C100944    , 2024-07 , 12       ,       28010.0
C100945    , 2024-07 , 1        ,        1620.0
